,state,county,Per Capita Income 2021,Adjusted Per Capita Personal Income 2021,Count of Associate Degrees,Count of Bachelor Degrees or Higher,Percent of No College,Percent of Associate Degrees,Percent of Bachelor Degrees of Higher,costIndex,Lat,Lng
2669,ND,"Eddy, ND",72571,73901.22,608,363,40.29,37.39,22.32,98.2,47.7113958,-98.9087265
2670,ND,"Wells, ND",82108,83613.03,1019,645,42.620000000000005,35.14,22.24,98.2,47.5664224,-99.6508819
2671,ND,"Richland, ND",59919,61017.31,4634,2335,33.68,44.1,22.22,98.2,46.2247251,-96.9470748
2672,ND,"Logan, ND",68365,69618.13,448,282,43.79999999999999,34.49,21.71,98.2,48.1483433,-101.1537688
2673,ND,"Burke, ND",72515,73844.2,675,331,34.2,44.15,21.65,98.2,48.7882181,-102.5295867
2674,ND,"Pembina, ND",75974,77366.6,1896,1087,40.97,37.52,21.51,98.2,48.7530787,-97.5532833
2675,ND,"Mountrail, ND",72419,73746.44,2316,1410,43.30999999999999,35.24,21.45,98.2,48.230321,-102.3603325
2676,ND,"McLean, ND",76889,78298.37,2593,1461,41.47,37.44,21.09,98.2,47.6002156,-101.1719782
2677,ND,"Mercer, ND",65113,66306.52,2576,1247,35.83,43.24,20.93,98.2,47.3347663,-101.8650031
2678,ND,"Ransom, ND",64827,66015.27,1292,767,44.94,34.55,20.51,98.2,46.4519081,-97.6903091
2679,ND,"McHenry, ND",72140,73462.32,1593,839,40.83,38.76,20.41,98.2,48.1907427,-100.65378
2680,ND,"Oliver, ND",63441,64603.87,606,269,36.13,44.23,19.64,98.2,47.1077709,-101.3524486
2681,ND,"Bowman, ND",77069,78481.67,720,410,46.14000000000001,34.32,19.54,98.2,46.1010498,-103.5086625
2682,ND,"Emmons, ND",72883,74218.94,825,470,46.599999999999994,34.02,19.38,98.2,46.2575403,-100.2574942
2683,ND,"Dunn, ND",80976,82460.29,1134,587,43.980000000000004,36.91,19.11,98.2,47.30612,-102.6112348
2684,ND,"Grant, ND",57313,58363.54,620,321,44.25,36.73,19.02,98.2,46.3441037,-101.6261837
2685,ND,"Rolette, ND",52939,53909.37,3739,1578,36.08,44.95,18.97,98.2,48.7419695,-99.8380336
2686,ND,"Sargent, ND",74799,76170.06,1126,533,42.2,39.23,18.57,98.2,46.1101793,-97.6291809
2687,ND,"Walsh, ND",65961,67170.06,2684,1310,46.85,35.72,17.43,98.2,48.3693784,-97.7469943
2688,ND,"Kidder, ND",74589,75956.21,623,299,46.83,35.93,17.24,98.2,46.9636218,-99.7952675
2689,ND,"Benson, ND",55282,56295.32,1562,683,43.489999999999995,39.32,17.19,98.2,48.0191362,-99.403103
2690,ND,"Divide, ND",66208,67421.59,765,269,37.68,46.11,16.21,98.2,48.8189219,-103.5180387
2691,ND,"Hettinger, ND",58160,59226.07,737,298,45.78,38.61,15.61,98.2,46.4448014,-102.4167046
2692,ND,"McIntosh, ND",80675,82153.77,706,294,49.39000000000001,35.73,14.88,98.2,46.1097938,-99.4243411
2693,ND,"Sheridan, ND",78328,79763.75,315,152,54.35000000000001,30.79,14.86,98.2,47.5321614,-100.367913
2694,ND,"Sioux, ND",36445,37113.03,876,339,48.14,37.39,14.47,98.2,46.0654725,-100.978187
2695,ND,"Towner, ND",80665,82143.58,710,229,40.72,44.82,14.46,98.2,48.6481504,-99.2322581
2696,NE,"Sarpy, NE",58084,61989.33,39684,47811,25.910000000000004,33.6,40.49,93.7,41.1193462,-96.093081
2697,NE,"Douglas, NE",68699,73318.04,108785,148488,30.349999999999994,29.45,40.2,93.7,40.5915455,-96.3852426
2698,NE,"Lancaster, NE",56782,60599.79,63727,78221,27.82999999999999,32.4,39.77,93.7,40.9515685,-96.6909842
2699,NE,"Dawes, NE",47375,50560.3,1808,2039,27.89,33.89,38.22,93.7,42.71723,-103.1216528
2700,NE,"Buffalo, NE",61763,65915.69,10121,10275,32.98000000000001,33.26,33.76,93.7,40.8421618,-99.0845451
2701,NE,"Washington, NE",65143,69522.95,4683,4491,34.41000000000001,33.48,32.11,93.7,41.3974968,-96.2080754
2702,NE,"Wayne, NE",51852,55338.31,1868,1724,33.52000000000001,34.57,31.91,93.7,42.2303215,-97.0178768
2703,NE,"Seward, NE",58829,62784.42,3886,3342,33.589999999999996,35.7,30.71,93.7,40.906953,-97.098923
2704,NE,"Rock, NE",80527,85941.3,357,295,34.4,35.92,29.68,93.7,42.4152603,-99.456071
2705,NE,"Cass, NE",60920,65016.01,6510,5255,34.22,36.4,29.38,93.7,40.9017313,-96.1922102
2706,NE,"Garfield, NE",54771,58453.58,579,442,32.199999999999996,38.45,29.35,93.7,41.895743,-99.0097985
2707,NE,"Gosper, NE",67627,72173.96,581,458,33.91,36.96,29.13,93.7,40.5145053,-99.8185651
2708,NE,"Dundy, NE",93788,100093.92,472,368,35.93,36.0,28.07,93.7,40.1849874,-101.6959427
2709,NE,"Nemaha, NE",56823,60643.54,1514,1283,38.87,33.09,28.04,93.7,40.337744,-95.672981
2710,NE,"Saunders, NE",61840,65997.87,5346,4049,35.739999999999995,36.57,27.69,93.7,41.2260007,-96.6520834
2711,NE,"Valley, NE",63254,67506.94,1035,807,37.43000000000001,35.16,27.41,93.7,41.312758,-96.3459776
2712,NE,"York, NE",58148,62057.63,3712,2533,32.47,40.14,27.39,93.7,40.8680593,-97.5919166
2713,NE,"Sioux, NE",74215,79204.91,351,227,32.08,41.25,26.67,93.7,42.5055628,-103.7745337
2714,NE,"Banner, NE",68909,73542.16,217,124,26.659999999999997,46.67,26.67,93.7,41.5563598,-103.7384513
2715,NE,"Perkins, NE",87847,93753.47,784,542,35.1,38.37,26.53,93.7,40.8501242,-101.6522162
2716,NE,"Kearney, NE",72421,77290.29,1754,1174,34.1,39.48,26.42,93.7,40.699478,-99.081858
2717,NE,"Adams, NE",58072,61976.52,7806,5221,36.14,38.27,25.59,93.7,40.4594517,-96.508127
2718,NE,"Phelps, NE",63430,67694.77,2473,1596,34.8,39.63,25.57,93.7,40.5078647,-99.425665
2719,NE,"Keya Paha, NE",62968,67201.71,240,155,35.040000000000006,39.47,25.49,93.7,42.8866032,-99.6995454
2720,NE,"Cheyenne, NE",52730,56275.35,2499,1683,36.760000000000005,37.79,25.45,93.7,41.2053619,-102.9796713
2721,NE,"Otoe, NE",63569,67843.12,3577,2764,41.73,32.87,25.4,93.7,40.723614,-96.116952
2722,NE,"Wheeler, NE",83722,89351.12,257,147,31.05,43.86,25.09,93.7,41.8998069,-98.5309487
2723,NE,"Hooker, NE",49027,52323.37,182,128,39.91999999999999,35.27,24.81,93.7,41.9078471,-101.1572302
2724,NE,"Custer, NE",58544,62480.26,2815,1848,37.58,37.68,24.74,93.7,41.4022198,-99.7272241
2725,NE,"Thomas, NE",61324,65447.17,217,106,25.06,50.35,24.59,93.7,41.9116541,-100.5558924
2726,NE,"Hamilton, NE",65739,70159.02,2642,1563,33.9,41.53,24.57,93.7,40.8569853,-98.0470062
2727,NE,"Pierce, NE",68647,73262.54,1797,1196,38.77,36.76,24.47,93.7,42.1990988,-97.5271491
2728,NE,"Holt, NE",66231,70684.1,2639,1684,37.82,37.96,24.22,93.7,42.4304452,-98.7540783
2729,NE,"Brown, NE",63598,67874.07,736,513,41.06000000000001,34.73,24.21,93.7,42.4068829,-99.9120353
2730,NE,"Arthur, NE",58171,62082.18,138,74,30.949999999999996,44.95,24.1,93.7,41.5706962,-101.6914885
2731,NE,"Cherry, NE",55302,59020.28,1627,967,35.86,40.23,23.91,93.7,42.5560174,-101.1503042
2732,NE,"Harlan, NE",66306,70764.14,1013,565,33.589999999999996,42.63,23.78,93.7,40.1617382,-99.4349368
2733,NE,"McPherson, NE",63343,67601.92,146,81,33.43,42.82,23.75,93.7,41.5621689,-101.082432
2734,NE,"Butler, NE",59717,63732.12,1826,1315,43.27000000000001,32.98,23.75,93.7,41.2142454,-97.1384119
2735,NE,"Madison, NE",60169,64214.51,8245,5422,40.17,36.09,23.74,93.7,41.8283401,-97.455048
2736,NE,"Nuckolls, NE",68062,72638.21,1154,719,38.79,37.71,23.5,93.7,40.1621285,-98.047997
2737,NE,"Platte, NE",56149,59924.23,8108,5123,39.620000000000005,37.0,23.38,93.7,41.538537500000004,-97.54136640081376
2738,NE,"Red Willow, NE",53974,57602.99,2899,1678,36.69,40.1,23.21,93.7,40.1686191,-100.4550901
2739,NE,"Logan, NE",60186,64232.66,268,133,30.14,46.69,23.17,93.7,41.4947663,-100.3004694
2740,NE,"Blaine, NE",62594,66802.56,116,87,46.010000000000005,30.85,23.14,93.7,41.9195837,-99.979237
2741,NE,"Garden, NE",57475,61339.38,568,336,37.74,39.12,23.14,93.7,41.6440533,-102.3392806
2742,NE,"Scotts Bluff, NE",51337,54788.69,8744,5554,40.59,36.33,23.08,93.7,41.8555787,-103.7088303
2743,NE,"Cuming, NE",71979,76818.57,1783,1400,47.56999999999999,29.37,23.06,93.7,41.9233919,-96.7921475
2744,NE,"Grant, NE",59952,63982.92,148,106,44.79,32.17,23.04,93.7,40.8419932,-101.7251373
2745,NE,"Frontier, NE",55020,58719.32,799,416,32.949999999999996,44.09,22.96,93.7,40.5520473,-100.4230266
2746,NE,"Dixon, NE",54144,57784.42,1213,860,45.72,31.76,22.52,93.7,42.4351249,-96.8792569
2747,NE,"Fillmore, NE",68697,73315.9,1545,915,39.73,37.85,22.42,93.7,40.5292758,-97.5997675
2748,NE,"Webster, NE",57191,61036.29,991,554,37.620000000000005,40.01,22.37,93.7,40.1677552,-98.5260923
2749,NE,"Burt, NE",56557,60359.66,1557,1036,44.11,33.56,22.33,93.7,41.855662,-96.3357902
2750,NE,"Chase, NE",69366,74029.88,1066,583,37.209999999999994,40.59,22.2,93.7,40.5217576,-101.6931758
2751,NE,"Morrill, NE",65524,69929.56,1081,718,44.62999999999999,33.27,22.1,93.7,41.9634174,-103.92621
2752,NE,"Howard, NE",55957,59719.32,1574,972,43.11,35.17,21.72,93.7,41.227424,-98.5174349
2753,NE,"Lincoln, NE",58484,62416.22,10405,5264,35.58,42.78,21.64,93.7,40.8088861,-96.7077751
2754,NE,"Sherman, NE",60225,64274.28,859,477,39.629999999999995,38.82,21.55,93.7,41.2206877,-98.99384
2755,NE,"Hall, NE",51566,55033.08,13428,8361,44.77000000000001,34.04,21.19,93.7,40.8627335,-98.5122907
2756,NE,"Cedar, NE",66572,71048.03,2150,1195,41.32,37.72,20.96,93.7,42.5947161,-97.2399373
2757,NE,"Thayer, NE",63828,68119.53,1349,741,41.14,37.99,20.87,93.7,40.1682672,-97.6348188
2758,NE,"Gage, NE",57838,61726.79,5214,3135,44.74000000000001,34.51,20.75,93.7,40.2469449,-96.7021336
2759,NE,"Deuel, NE",46093,49192.1,518,270,39.480000000000004,39.78,20.74,93.7,41.1097054,-102.3261249
2760,NE,"Loup, NE",69695,74381.0,211,103,37.32000000000001,42.12,20.56,93.7,41.9075834,-99.4608177
2761,NE,"Sheridan, NE",60271,64323.37,1275,758,45.31,34.3,20.39,93.7,42.4542885,-102.4089285
2762,NE,"Clay, NE",63915,68212.38,1591,846,42.769999999999996,37.36,19.87,93.7,40.5020772,-98.0695257
2763,NE,"Stanton, NE",61286,65406.62,1752,795,36.45,43.71,19.84,93.7,41.950284,-97.2239336
2764,NE,"Dodge, NE",56298,60083.24,8075,4806,47.06999999999999,33.18,19.75,93.7,41.58577,-96.6789773
2765,NE,"Knox, NE",57577,61448.24,2203,1148,42.489999999999995,37.81,19.7,93.7,42.6206698,-97.8901445
2766,NE,"Keith, NE",52394,55916.76,2530,1154,38.25,42.41,19.34,93.7,41.1973065,-101.6862537
2767,NE,"Polk, NE",65364,69758.8,1318,698,44.459999999999994,36.31,19.23,93.7,41.0766813,-97.783944
2768,NE,"Saline, NE",51623,55093.92,2866,1724,48.93,31.89,19.18,93.7,40.5079612,-97.175536
2769,NE,"Furnas, NE",59961,63992.53,1268,637,43.089999999999996,37.88,19.03,93.7,40.1791278,-99.8981009
2770,NE,"Boone, NE",74085,79066.17,1376,690,43.06999999999999,37.92,19.01,93.7,41.7103804,-98.0544842
2771,NE,"Thurston, NE",57406,61265.74,1520,739,42.26,38.85,18.89,93.7,42.1837827,-96.5394986
2772,NE,"Richardson, NE",60001,64035.22,2068,1077,45.15,36.07,18.78,93.7,40.1194651,-95.7607517
2773,NE,"Hayes, NE",90144,96204.91,301,122,35.23,46.09,18.68,93.7,40.5335592,-101.0605971
2774,NE,"Johnson, NE",42104,44934.9,897,694,57.24,24.11,18.65,93.7,40.410907,-95.998199
2775,NE,"Nance, NE",55096,58800.43,992,461,42.16,39.49,18.35,93.7,41.3947359,-98.002421
2776,NE,"Jefferson, NE",56274,60057.63,1778,948,47.38000000000001,34.32,18.3,93.7,40.185543,-97.1786805
2777,NE,"Franklin, NE",68092,72670.22,865,409,43.05,38.67,18.28,93.7,40.096124,-98.952581
2778,NE,"Boyd, NE",74685,79706.51,506,266,46.980000000000004,34.75,18.27,93.7,42.916011,-98.7614212
2779,NE,"Antelope, NE",74129,79113.13,1727,788,42.410000000000004,39.55,18.04,93.7,42.1864809,-98.0716943
2780,NE,"Box Butte, NE",55642,59383.14,3079,1332,41.260000000000005,41.0,17.74,93.7,42.2130279,-103.0700157
2781,NE,"Merrick, NE",56823,60643.54,2179,944,43.69,39.29,17.02,93.7,41.1650536,-98.0531937
2782,NE,"Greeley, NE",66840,71334.04,672,284,42.75,40.24,17.01,93.7,41.5487021,-98.5307825
2783,NE,"Dawson, NE",49653,52991.46,4863,2535,51.379999999999995,31.96,16.66,93.7,40.131112,-95.830549
2784,NE,"Hitchcock, NE",59923,63951.97,917,311,37.699999999999996,46.52,15.78,93.7,40.1659573,-101.0387468
2785,NE,"Pawnee, NE",58774,62725.72,563,293,54.459999999999994,29.95,15.59,93.7,40.1223248,-96.2629022
2786,NE,"Colfax, NE",54392,58049.09,1810,980,57.53,27.55,14.92,93.7,41.5738643,-97.0828487
2787,NE,"Dakota, NE",48756,52034.15,3549,1815,56.47,28.8,14.73,93.7,42.4049316,-96.5677015
2788,NE,"Kimball, NE",55021,58720.38,1006,349,48.78,38.03,13.19,93.7,41.2371713,-103.6629577
2789,AK,"Denali Borough, AK",107916,84906.37,531,730,32.419999999999995,28.46,39.12,127.1,63.765123,-150.252605
2790,AK,"Juneau City and Borough, AK",75996,59792.29,8117,8769,25.309999999999995,35.9,38.79,127.1,58.3019496,-134.419734
2791,AK,"Anchorage Municipality, AK",72032,56673.49,64793,70359,29.730000000000004,33.69,36.58,127.1,61.2163129,-149.894852
2792,AK,"Sitka City and Borough, AK",75917,59730.13,2186,2095,30.059999999999995,35.71,34.23,127.1,57.222938,-135.293483
2793,AK,"Fairbanks North Star Borough, AK",65314,51387.88,23482,19954,29.630000000000003,38.04,32.33,127.1,64.8649039,-146.7751619
2794,AK,"Kodiak Island Borough, AK",69546,54717.55,2906,2652,37.57,32.64,29.79,127.1,57.5433765,-153.3574124
2795,AK,"Haines Borough, AK",88152,69356.41,600,460,36.260000000000005,36.08,27.66,127.1,59.159214,-135.489374
2796,AK,"Bristol Bay Borough, AK",155155,122073.17,213,145,36.18,37.97,25.85,127.1,58.749265,-156.987181
2797,AK,"Kenai Peninsula Borough, AK",59041,46452.4,14787,10622,38.28,35.92,25.8,127.1,60.248557,-151.954729
2798,AK,"Ketchikan Gateway Borough, AK",72278,56867.03,3655,2467,36.82,37.72,25.46,127.1,55.537702,-130.827115
2799,AK,"Skagway Municipality, AK",71409,56183.32,357,254,41.86,33.97,24.17,127.1,59.6226362,-135.4094368
2800,AK,"Lake and Peninsula Borough, AK",67539,53138.47,211,166,47.489999999999995,29.39,23.12,127.1,58.3277109,-156.154765
2801,AK,"Matanuska-Susitna Borough, AK",54207,42649.1,26351,15297,40.370000000000005,37.73,21.9,127.1,62.37587,-149.579034
2802,AK,"Southeast Fairbanks Census Area, AK",58988,46410.7,1598,979,44.11999999999999,34.65,21.23,127.1,64.044043,-142.411624
2803,AK,"Hoonah-Angoon Census Area, AK",60837,47865.46,662,342,42.43,37.96,19.61,127.1,58.627991,-136.272267
2804,AK,"Dillingham Census Area, AK",61572,48443.75,783,563,53.62,26.98,19.4,127.1,59.708077,-158.344201
2805,AK,"Yakutat City and Borough, AK",66375,52222.66,149,77,47.2,34.81,17.99,127.1,59.860789,-139.582528
2806,AK,"Prince of Wales-Hyder Census Area, AK",53266,41908.73,1602,767,46.85,35.94,17.21,127.1,55.39839,-133.006977
2807,AK,"Aleutians West Census Area, AK",65812,51779.7,1358,716,50.709999999999994,32.27,17.02,127.1,51.5672222,178.8776
2808,AK,"Nome Census Area, AK",58882,46327.3,1423,937,57.279999999999994,25.76,16.96,127.1,65.46799,-165.313501
2809,AK,"Wrangell City and Borough, AK",61327,48250.98,729,317,44.269999999999996,38.84,16.89,127.1,56.264538,-132.233617
2810,AK,"Aleutians East Borough, AK",60174,47343.82,777,438,54.08,29.37,16.55,127.1,55.430915,-161.705244
2811,AK,"North Slope Borough, AK",73320,57686.86,2014,936,52.32,32.55,15.13,127.1,69.469802,-153.506167
2812,AK,"Northwest Arctic Borough, AK",52915,41632.57,960,639,62.39,22.58,15.03,127.1,66.830536,-160.687856
2813,AK,"Yukon-Koyukuk Census Area, AK",63452,49922.9,1110,450,54.089999999999996,32.67,13.24,127.1,65.941684,-152.073318
2814,AK,"Bethel Census Area, AK",48189,37914.24,2309,1115,65.21,23.46,11.33,127.1,60.496456,-161.141382
2815,AK,"Kusilvak Census Area, AK",36753,28916.6,854,132,75.63,21.11,3.26,127.1,62.2002165,-163.764702
2816,OK,"Payne, OK",43952,50002.28,11903,16765,35.31,26.86,37.83,87.9,34.9061837,-97.5300307
2817,OK,"Cleveland, OK",49946,56821.39,60664,61912,32.15,33.58,34.27,87.9,36.3099921,-96.4641953
2818,OK,"Oklahoma, OK",63151,71844.14,155746,171656,36.89,30.02,33.09,87.9,35.5377266,-97.5103397
2819,OK,"Tulsa, OK",66535,75693.97,137930,137325,35.8,32.17,32.03,87.9,36.1563122,-95.9927436
2820,OK,"Woods, OK",50198,57108.08,1606,1627,41.5,29.06,29.44,87.9,35.4353419,-97.2647536
2821,OK,"Logan, OK",48559,55243.46,9790,9198,39.599999999999994,31.14,29.26,87.9,36.5728095,-100.2173588
2822,OK,"Washington, OK",78103,88854.38,9865,10202,43.309999999999995,27.87,28.82,87.9,35.0589697,-97.4845861
2823,OK,"Pontotoc, OK",51619,58724.69,7095,7164,42.64000000000001,28.54,28.82,87.9,34.4887028,-96.625838
2824,OK,"Canadian, OK",50309,57234.36,31953,27262,38.360000000000014,33.26,28.38,87.9,35.1773202,-95.6552659
2825,OK,"Cherokee, OK",40638,46232.08,8868,8486,43.8,28.72,27.48,87.9,36.7544746,-98.3567403
2826,OK,"Cimarron, OK",68769,78235.49,378,410,48.8,24.56,26.64,87.9,36.7475509,-102.5402407
2827,OK,"Texas, OK",58194,66204.78,2669,3270,52.00000000000001,21.57,26.43,87.9,36.5049779,-101.785748
2828,OK,"Custer, OK",46226,52589.31,5451,4549,42.03,31.6,26.37,87.9,35.6286063,-99.0092034
2829,OK,"McClain, OK",53330,60671.22,8775,6779,41.78999999999999,32.84,25.37,87.9,34.9756991,-97.481167
2830,OK,"Rogers, OK",52142,59319.68,22023,15199,40.389999999999986,35.27,24.34,87.9,36.9170195,-95.1977436
2831,OK,"Wagoner, OK",47142,53631.4,19078,13041,41.28,34.88,23.84,87.9,35.9593531,-95.3756535
2832,OK,"Garfield, OK",48861,55587.03,11364,9466,48.62,28.03,23.35,87.9,36.3735486,-97.7845975
2833,OK,"Beaver, OK",65668,74707.62,1076,824,46.28,30.42,23.3,87.9,36.8142376,-100.522044
2834,OK,"Comanche, OK",47650,54209.33,26875,17981,42.169999999999995,34.65,23.18,87.9,34.3689748,-97.963924
2835,OK,"Kingfisher, OK",67299,76563.14,2610,2365,51.28,25.56,23.16,87.9,35.8575681,-97.9338168
2836,OK,"Johnston, OK",43246,49199.09,2133,1687,48.57,28.72,22.71,87.9,34.31888,-96.6752298
2837,OK,"Bryan, OK",43871,49910.13,9667,7165,46.82000000000001,30.54,22.64,87.9,33.95386,-96.3154827
2838,OK,"Alfalfa, OK",43695,49709.9,1257,965,48.19,29.31,22.5,87.9,35.2189456,-98.6072856
2839,OK,"Jackson, OK",49372,56168.37,5510,3557,43.28999999999999,34.46,22.25,87.9,34.5976018,-99.4370196
2840,OK,"Grant, OK",60177,68460.75,971,661,45.22,32.59,22.19,87.9,33.9428033,-95.5150389
2841,OK,"Noble, OK",51172,58216.15,2361,1677,47.44,30.73,21.83,87.9,35.14209,-97.3932252
2842,OK,"Grady, OK",47840,54425.48,10552,8053,50.56000000000001,28.04,21.4,87.9,34.0203753,-97.6655824
2843,OK,"Dewey, OK",53807,61213.88,1001,666,47.78,31.36,20.86,87.9,36.7959193,-95.9355387
2844,OK,"Washita, OK",40961,46599.54,2214,1526,50.13,29.52,20.35,87.9,35.1028386,-98.3408881
2845,OK,"Ellis, OK",57564,65488.05,934,563,46.050000000000004,33.66,20.29,87.9,36.2468449,-99.7883601
2846,OK,"Carter, OK",48733,55441.41,10004,6553,48.97,30.83,20.2,87.9,35.2189409,-99.5056465
2847,OK,"Major, OK",47185,53680.32,1587,1035,49.21000000000001,30.74,20.05,87.9,36.2860458,-98.4995602
2848,OK,"Muskogee, OK",43699,49714.45,14539,9023,48.34,31.88,19.78,87.9,35.7478769,-95.3696909
2849,OK,"Harper, OK",54555,62064.85,916,502,44.95,35.56,19.49,87.9,36.7804883,-99.6710032
2850,OK,"Pottawatomie, OK",46730,53162.68,16267,9370,46.910000000000004,33.69,19.4,87.9,35.1783637,-96.969909
2851,OK,"Woodward, OK",41180,46848.69,3984,2665,51.6,29.0,19.4,87.9,36.4336481,-99.3903862
2852,OK,"Blaine, OK",53081,60387.94,2045,1355,51.349999999999994,29.26,19.39,87.9,35.8970899,-98.4225961
2853,OK,"Kay, OK",47817,54399.32,10830,5683,43.8,36.86,19.34,87.9,36.8384462,-97.1571626
2854,OK,"Osage, OK",42015,47798.63,11191,6450,47.14,33.53,19.33,87.9,36.2928497,-96.4158527
2855,OK,"Murray, OK",48831,55552.9,2576,1794,54.870000000000005,26.6,18.53,87.9,34.4935341,-97.0475803
2856,OK,"Stephens, OK",48328,54980.66,7860,5553,55.49,26.08,18.43,87.9,34.4858287,-97.8636045
2857,OK,"Pittsburg, OK",42102,47897.61,9905,5656,49.629999999999995,32.06,18.31,87.9,34.7131522,-95.8499898
2858,OK,"Delaware, OK",40950,46587.03,9235,5629,52.07,29.78,18.15,87.9,36.7786985,-95.6394227
2859,OK,"Kiowa, OK",45875,52189.99,1910,1113,50.830000000000005,31.07,18.1,87.9,34.7206516,-95.8991586
2860,OK,"Harmon, OK",51088,58120.59,617,333,48.7,33.32,17.98,87.9,36.1447648,-99.5603898
2861,OK,"Roger Mills, OK",50590,57554.04,919,432,44.11,38.02,17.87,87.9,35.6596782,-99.6898104
2862,OK,"Pawnee, OK",43859,49896.47,3309,1998,53.11000000000001,29.24,17.65,87.9,36.3367325,-96.80184321349611
2863,OK,"Coal, OK",44170,50250.28,901,648,58.72,24.01,17.27,87.9,34.5661009,-96.2944665
2864,OK,"Beckham, OK",40147,45673.49,4808,2418,50.19,33.14,16.67,87.9,35.2496723,-99.6946079
2865,OK,"Tillman, OK",40610,46200.23,1318,822,57.019999999999996,26.47,16.51,87.9,34.3835721,-98.9354765
2866,OK,"Atoka, OK",36195,41177.47,2662,1583,56.129999999999995,27.51,16.36,87.9,34.383855,-96.1289831
2867,OK,"Creek, OK",47927,54524.46,15897,7854,51.47000000000001,32.48,16.05,87.9,36.5790218,-94.7670929
2868,OK,"Garvin, OK",48690,55392.49,5011,2939,57.35000000000001,26.88,15.77,87.9,33.9539972,-94.9424443
2869,OK,"Le Flore, OK",40214,45749.72,9639,5290,55.67999999999999,28.62,15.7,87.9,34.8782244,-94.6852153
2870,OK,"Haskell, OK",42506,48357.22,2619,1358,54.55,29.93,15.52,87.9,35.8203784,-95.674149
2871,OK,"Jefferson, OK",41152,46816.84,1127,640,57.290000000000006,27.24,15.47,87.9,36.7205853,-97.7906099
2872,OK,"Latimer, OK",40932,46566.55,2466,1076,49.37,35.25,15.38,87.9,34.8759191,-95.2482652
2873,OK,"Ottawa, OK",45484,51745.16,7239,3113,49.26000000000001,35.48,15.26,87.9,36.8567358,-94.7877298
2874,OK,"Caddo, OK",45452,51708.76,5535,2987,56.72,28.11,15.17,87.9,34.1267595,-96.2633229
2875,OK,"Marshall, OK",43325,49288.96,3474,1749,54.76,30.09,15.15,87.9,36.1540766,-97.6260122
2876,OK,"Cotton, OK",51300,58361.77,1039,605,58.88,25.99,15.13,87.9,34.2907874,-98.3750699
2877,OK,"Hughes, OK",46703,53131.97,2548,1336,57.080000000000005,28.16,14.76,87.9,34.9492654,-94.9719022
2878,OK,"Pushmataha, OK",39442,44871.44,2063,1154,59.129999999999995,26.21,14.66,87.9,34.4098497,-95.4033122
2879,OK,"Lincoln, OK",44687,50838.45,7694,3507,53.27,32.1,14.63,87.9,34.4939594,-99.7603725
2880,OK,"Mayes, OK",44615,50756.54,9019,4096,53.43999999999999,32.02,14.54,87.9,36.3047676,-95.2355722
2881,OK,"McCurtain, OK",42574,48434.58,5670,3139,59.51,26.06,14.43,87.9,35.1498196,-94.9707891
2882,OK,"Seminole, OK",41119,46779.29,5667,2348,50.949999999999996,34.68,14.37,87.9,35.2300087,-96.6762229
2883,OK,"Craig, OK",43958,50009.1,3364,1445,52.22,33.42,14.36,87.9,34.8403759,-95.6274837
2884,OK,"Okmulgee, OK",41808,47563.14,9442,3624,48.94,36.9,14.16,87.9,35.6230879,-95.9719711
2885,OK,"Sequoyah, OK",42780,48668.94,8138,3908,57.56,28.67,13.77,87.9,36.3734288,-95.5608106
2886,OK,"Choctaw, OK",40395,45955.63,2993,1360,56.69,29.78,13.53,87.9,35.4975654,-97.2689263
2887,OK,"Nowata, OK",46337,52715.59,2485,966,51.75999999999999,34.74,13.5,87.9,36.700645,-95.6380341
2888,OK,"Love, OK",43592,49592.72,1973,903,57.38999999999999,29.23,13.38,87.9,33.9852998,-97.2526992
2889,OK,"McIntosh, OK",42241,48055.75,4706,1896,54.25,32.61,13.14,87.9,35.3630353,-95.6680554
2890,OK,"Greer, OK",35502,40389.08,1546,507,50.230000000000004,37.48,12.29,87.9,34.9326334,-99.5435856
